Sublocation,ProductID,Description,Std Pkng,UnitsQoH,UnitsPacked,UnitsTransit,UnitsWIP,Total Std cost,Total Avg cost,Total Item price
--,10005,Arborvitae Essential Oil 5 ml,,0,0,100,0,50,0,999
--,10016,Ammonium Bicarbonate 16oz,,0,0,90,0,182.7,118.426448,895.5
--,10021,Ammonium Bicarbonate (32 oz) POI,,0,0,69,0,210.45,151.450141,1052.25
--,10034,Cedarwood Essential Oil (15 ml),,0,0,100,0,49,4.592593,899
--,10041,Calcium Sulfate (11 oz) POI,,0,0,100,0,138,50,899
--,10061,Cream of Tartar (2 lb.) POI,,0,0,276,0,2012.04,1865.723261,4678.2
--,10067,Diatomaceous Earth (1 lb) POI,,0,0,270,0,459,268.062445,4857.3
--,10071,Epsom Salt (1 lb) POI,,0,0,585,0,1088.1,449.453571,6142.5
--,10076,Grapefruit Oil 15ml,,0,0,60,0,28.8,0,531
--,10077,"Glycerin (Half Gallon, 64 fl oz) POI",,0,0,96,0,709.44,519.998049,1896
--,10089,Monosodium Phosphate (2 lb) POI,,0,0,69,0,427.8,355.187231,1448.31
--,10092,DL Malic (2 lb) POI,,0,0,150,0,516,322.101108,1798.5
--,10097,Mineral Oil (8 oz) POI,,0,0,240,0,552,300.637113,2100
--,10112,Potassium Bicarbonate 32oz,,0,0,92,0,493.12,405.048703,1403
--,10128,Sodium Tripolyphosphate (1 lb) POI,,0,0,25,0,78.25,25.800725,323.75
--,10144,Titanium dioxide 16oz,,0,0,180,0,712.8,472.291837,2158.2
--,10146,Titanium Dioxide 8oz,,0,0,216,0,529.2,292.804615,1782
--,10147,Vetiver Oil 15ml,,0,0,87,0,46.98,3.303649,1022.25
--,10154,Ylang Ylang Essential Oil (15 ml) POI ,,0,0,30,0,73.5,2.298051,299.7
--,10172,EDTA 4oz,,0,0,150,0,388.5,230.155932,1573.5
--,10179,Glycerin (8 fl oz Weight 12 oz) POI,,0,0,1020,0,1999.2,1043.33554,9945
--,10186,Ice Melt (3.5 Gallon (25 lbs)) EBE (Lower Feb 1)  (Raise Nov 1),,0,0,238,0,4036.48,3944.083289,14277.62
--,10200,Ice Melt (1 Gallon (8 lbs)) EBE,,0,0,1000,0,5420,5311.273386,26990
--,10201,"Ice Melt (5 Gallon, 40 lbs) EBE (Lower Feb 1)  (Raise Nov 1)",,0,0,100,0,2090,2351.477124,7599
--,10337,Washing soda (2 lb Tub) EBE,,0,0,780,0,2667.6,1639.074667,10101
--,10340,10 ml roller bottle 6 pack,,0,0,24,0,4.8,36.345,162
--,10341,10 ml roller bottle 8 pack,,0,0,24,0,5.76,48.63,186
--,10358,Cypress Essential Oil (15 ml) POI,,0,0,30,0,14.1,2.298051,238.5
--,10361,Lemon Essential Oil (15 ml) POI,,0,0,20,0,9.8,0.559091,179.8
--,10364,Lavender Essential Oil (15 ml) POI,,0,0,25,0,12.75,1.915043,249.75
--,10386,"Cobalt Spray Bottle, 2 oz, 4-Pack",,0,0,100,0,8,191.412121,0
--,10415,Propylene Glycol (1 Gallon) POI,,0,0,16,0,221.6,188.615,492
--,104257,Borax 1 Gallon Bucket,,0,0,240,0,1692,1437.583477,5508
--,104261,"Potassium Bicarbonate (200 Capsules, 2,860 mg) EBE",,0,0,250,0,1467.5,644.399441,4187.5
--,104262,Guar Gum (8 oz.) POI,,0,0,1200,0,1908,1347.148468,9000
--,104274,Guar Gum (10 oz.) POI,,0,0,550,0,957,415.723118,4400
--,104275,Guar Gum (16 oz.) POI,,0,0,90,0,220.5,116.05157,1169.1
--,104277,"Washing Soda (1 Gallon Bucket, 9 lb) EBE",,0,0,432,0,3015.36,2465.026331,11642.4
--,104304,"Magnesium Chloride (1 Gallon, 8 lb) EBE",,0,0,32,0,704.64,788.699429,1680
--,104321,Cardamom Essential Oil (5 ml),,0,0,100,0,20,0,999
--,104324,Bergamot Essential Oil 15 ml,,0,0,60,0,345.6,0,539.4
--,104325,Clary Sage Essential Oil (15 ml) POI,,0,0,254,0,1986.28,0,3299.46
--,104332,Thyme Essential Oil (15 ml) POI ,,0,0,25,0,157,0,249.75
--,104337,Coriander Essential Oil (15 ml) POI,,0,0,94,0,603.48,0,963.5
--,104342,Almond Flour (2 lb) POI,,0,0,184,0,1827.12,1562.471864,4046.16
--,104351,Acacia Fiber (2 lb) POI,,0,0,46,0,426.88,193.013621,1009.7
--,104352,Mineral Oil (4 oz) POI,,0,0,50,0,87,69.894231,412.5
--,104353,Propylene Glycol (4 fl oz) POI,,0,0,230,0,361.1,245.319643,1552.5
--,104354,Glycerin (4 fl oz) POI,,0,0,180,0,275.4,150.572222,1215
--,104367,Play Sand (5 lb) POI,,0,0,459,0,1225.53,713.216033,6999.75
--,104372,"MASON JARS (12 count, 8 oz)",,0,0,65,0,89.7,919.711386,1690
--,104384,"DL Malic Acid (Tub, 2 lb) EBE",,0,0,100,0,539,396.547009,1450
--,104395,Siberian Fir Essential Oil (15 ml) POI,,0,0,38,0,49.78,0,340.1
--,104410,"Diatomaceous Earth Capsules (150 count, 275 mg) UNP",,0,0,67,0,280.06,115.335245,904.5
--,104432,"Amber Dropper Bottle 2 oz, 4 pack",,0,0,230,0,515.2,338.338589,0
--,104433,"Amber Dropper Bottle 2 oz, 2 pack",,0,0,1100,0,1980,764.905405,0
--,104435,"Cobalt Dropper Bottle 2 oz, 4pk",,0,0,180,0,0,321.070213,0
--,104436,"Cobalt Dropper Bottle 2 oz, 2 pk",,0,0,900,0,2502,861.103448,6291
--,104439,Tapioca Starch Flour (8 oz) POI,,0,0,450,0,657,189.609677,2925
--,104454,"Cream Of Tartar (5 Gallon Bucket, 45 lb) EBE",,0,0,16,0,2253.6,2050.887442,4080
--,104455,Epsom Salt (5 lb) POI (Single Listing),,0,0,117,0,507.78,365.491335,2164.5
--,104460,Mineral Oil (8 oz) POI (Single Listing) ,,0,0,600,0,1386,744.501873,5250
--,104474,Potato Starch (10 lb) POI (Single Listing)  (Shortage),,0,0,64,0,688,603.189404,2236.8
--,104504,Cream of Tartar (4 oz) POI (Single Listing),,0,0,150,0,265.5,223.195853,1042.5
--,104511,Potassium Bicarbonate (4 oz) POI (Single Listing),,0,0,150,0,232.5,92.087558,1177.5
--,104512,Guar Gum (2 lb) POI (Single Listing),,0,0,230,0,828,586.112286,3217.7
--,104521,Mineral Oil 5 gallon (35 lb.) EBE,,0,0,15,0,1265.7,983.135714,2219.25
--,104537,Potassium Bicarbonate (2 lb) POI (Single Listing),,0,0,115,0,400.2,510.471121,1753.75
--,104544,Pure Soap Flakes (2 lb) POI,,0,0,23,0,85.1,54.897019,316.25
--,104561,"Potassium Bicarbonate (5 Gallon Bucket, 50 lb) EBE (Single Listing)",,0,0,15,0,1457.55,1670.07907,2774.25
--,104564,"Cream Of Tartar (1 Gallon Bucket, 8 lb) EBE (Single Listing)",,0,0,64,0,1715.84,1690.840276,3299.2
--,104606,"Maltodextrin (1 Gallon Bucket, 4 lb) EBE",,0,0,16,0,143.52,135.468108,319.84
--,104628,"Tapioca Starch Flour (1 Gallon Bucket, 5 lb) EBE",,0,0,216,0,1345.68,979.650756,4309.2
--,105053,"Corn Starch (1 Gallon Bucket, 4.5 lb) EBE",,0,0,556,0,3986.52,2858.426914,12204.2
--,105055,"Corn Starch (5 Gallon Bucket, 25 lb) EBE",,0,0,23,0,627.21,427.506036,1309.85
--,105560,Tapioca Starch Flour (8 oz) POI (Single Listing),,0,0,150,0,219,64.479094,975
--,105561,Tapioca Starch Flour (2 lb) POI (Single Listing),,0,0,253,0,708.4,516.879678,2656.5
--,105565,Tapioca Starch Flour (5 lb) POI,,0,0,810,0,4203.9,2917.240893,19431.9
--,105586,Hulled Millet (3 lb) POI,,0,0,180,0,711,443.311675,2691
--,105590,"Calcium Carbonate (1 Gallon Bucket, 8 lb) POI",,0,0,156,0,1380.6,1202.164252,4054.44
--,105591,Cinnamon Sticks (1 lb) POI,,0,0,66,0,411.84,387.066275,986.7
--,105598,"Washing Soda (1 Gallon Bucket, 9 lb) POI",,0,0,92,0,757.16,428.739067,2010.2
--,105601,"Borax Powder (1 Gallon Bucket, 9 lb) POI",,0,0,372,0,3121.08,1912.799412,8370
--,105605,Soy Flour (1 lb Tub) EBE,,0,0,42,0,147.42,99.273659,543.9
--,105619,"Guar Gum (1 Gallon Bucket, 6.5 lb) EBE",,0,0,32,0,360.32,268.702609,958.4
--,105625,"Tapioca Flour (Tub, 1.5 lb) EBE ",,0,0,21,0,81.27,46.210244,271.95
--,105632,"Guar Gum (Tub, 1.5 lb) EBE",,0,0,84,0,374.64,240.906369,1533
--,105645,"Cayenne Pepper Capsules (100 Capsules, 250 mg) POI",,0,0,200,0,598,184.486486,1990
--,105650,Smoked Paprika (1 lb) POI ,,0,0,160,0,811.2,582.382888,2392
--,105651,"Almond Flour (1 Gallon Bucket, 4 lbs) POI",,0,0,468,0,9659.52,7038.343087,16375.32
--,105668,"Play Sand (1 Gallon Bucket, 13 lb) EBE",,0,0,201,0,1505.49,584.758452,5022.99
--,105669,"Play Sand (3.5 Gallon Bucket, 50 lb) EBE",,0,0,41,0,1027.05,470.447925,2951.59
--,105691,"Ground Ginger (Shaker, 8 oz) UNP ",,0,0,30,0,104.7,72.545,277.5
--,105748,"Chukka Boots (Mauss Brown, Size 8.5) San Polos Men's, Model 2926",,0,0,5,0,157.55,0.777778,325
--,105750,"Chukka Boots (Mauss Brown, Size 9) San Polos Men's, Model 2926",,0,0,4,0,126.04,0.497778,260
--,105751,"Chukka Boots (Mauss Brown, Size 10) San Polos Men's, Model 2926",,0,0,5,0,157.55,0.875,325
--,105752,"Chukka Boots (Mauss Brown, Size 10.5) San Polos Men's, Model 2926",,0,0,7,0,220.57,1.715,455
--,105753,"Chukka Boots (Mauss Brown, Size 11.5) San Polos Men's, Model 2926",,0,0,5,0,157.55,0.875,325
--,105758,"Chukka Boots (Blue Grey, Size 10.5) San Polos Men's, Model 2921 ",,0,0,5,0,157.6,0.7,325
--,105780,"Lavender Epsom Salt (1 Gallon Bucket, 8 lb) EBE",,0,0,188,0,1660.04,1269.205012,4690.6
--,105788,"Rolled Oats (1 Gallon Bucket, 4 lb) UNP",,0,0,96,0,615.36,435.552821,1819.2
--,105803,Almond Flour (2 lb) UNP,,0,0,23,0,237.13,198.736912,482.77
--,105818,Play Sand (22 lb) POI ,,0,0,124,0,1275.96,432.599809,4953.8
--,105819,Corn Syrup (1 Gallon Jug) UNP,,0,0,80,0,677.6,483.492414,1916
--,105876,Tapioca Starch (10 oz) UNP,,0,0,50,0,89.5,32.311019,397.5
--,105877,Guar Gum (6 oz) UNP,,0,0,50,0,1025.5,28.984867,367.5
--,105916,Baking Soda (1.5 lb) UNP,,0,0,60,0,113.4,44.253864,735
--,105967,Rainbow Sprinkles (1.5 lb) UNP,,0,0,17,0,52.87,36.383441,221.85
--,105979,Rainbow Nonpareils Sprinkles (1.5 lb) UNP,,0,0,90,0,350.1,260.040659,1282.5
--,105990,Sunflower Seed Oil (4 oz) POI,,0,0,25,0,39.25,16.246223,262.5
--,105998,Grape Seed Oil (3 Liter) UNP,,0,0,24,0,329.28,287.087879,814.8
--,106004,"Diatomaceous Earth Capsules (200 capsules, 275 mg) EBE",,0,0,250,0,527.5,393.638211,4487.5
--,106009,"Prebiotic Supplement (100 Capsules, 325 mg) POI ",,0,0,55,0,64.9,42.414335,767.25
--,106023,"Wheatgrass Capsules (100 Capsules, 800 mg) POI",,0,0,46,0,60.26,40.987774,641.7
--,106025,"Valerian Root Capsules (100 Capsules, 700 mg) POI",,0,0,44,0,69.52,51.950665,701.8
--,106032,Pomegranate Juice Powder (1 lb) POI,,0,0,45,0,351.45,301.696666,956.25
--,106035,Bitter Melon Powder (1 lb) POI,,0,0,45,0,310.5,260.944666,893.25
--,106038,Slippery Elm Bark Powder (1 lb),,0,0,45,0,310.5,260.944666,1167.75
--,106039,Slippery Elm Bark Powder (2 lb),,0,0,23,0,294.86,262.168124,642.85
--,106041,Acerola Cherry Powder (1 lb) POI,,0,0,21,0,221.13,199.097066,565.95
--,106055,"Ice Melt Pellets (8 lb, 1 Gallon) POI",,0,0,636,0,5088,2910.305903,20981.64
--,10674,Mineral Oil (8 oz) EBE ,,0,0,480,0,1142.4,602.075676,4488
--,10678,"Mineral Oil (Half Gallon, 64 oz) EBE",,0,0,64,0,635.52,513.00046,1596.8
--,10679,"Mineral Oil (1 Gallon ,128 oz) EBE",,0,0,32,0,590.4,443.368,1279.68
--,10689,Glycerin (8 fl oz) EBE,,0,0,60,0,112.8,59.758696,483
--,10701,Propylene Glycol (8 fl oz) EBE,,0,0,180,0,360,323.159016,1359
--,10711,"Propylene Glycol (Half Gallon, 64 fl oz) KOP",,0,0,152,0,1194.72,1006.462439,2886.48
--,10719,"Baking Soda (1 gallon, 10 lbs) UNP (Single Listing)",,0,0,280,0,2018.8,1591.054015,7277.2
--,10721,"Baking Soda (5 Gallon Bucket, 50 lbs) UNP",,0,0,62,0,1713.06,1617.012061,5269.38
--,10754,Calcium Carbonate (2 lb) POI (Single Listing),,0,0,161,0,455.63,267.000978,1769.39
Built,10011,POI Aluminum Oxide 32oz X23,,29,0,0,0,124.99,87.964565,462.55
Built,10023,Vitamin C (1 lb) POI,,90,0,0,0,577.8,410.295333,1435.5
Built,10032,Borax Tub (2 lb) EBE,,400,0,0,0,1424,960.512273,4780
Built,10033,Clove Essential Oil (15ml) POI,,30,0,0,0,15.3,52.065451,299.7
Built,10036,Calcium Carbonate 16oz,,360,0,0,0,676.8,335.240138,3582
Built,10043,Calcium Sulfate (4 oz) POI,,100,0,0,0,118,651.588235,849
Built,10055,Corn Starch (1 lb) POI,,225,0,0,0,396,180.986607,2137.5
Built,10067,Diatomaceous Earth (1 lb) POI,,11,0,0,0,18.7,10.921063,197.89
Built,10090,Monosodium Phosphate (4 oz) POI,,100,0,0,0,171,86.466368,875
Built,10103,Oregano Essential Oil (15 ml) POI,,7,0,0,0,3.57,7.455,69.93
Built,10106,Oxalic Acid (4 oz) POI (RET),,50,0,0,0,61,60.433333,299.5
Built,10111,Potassium Bicarbonate 16oz,,180,0,0,0,594,417.671366,2340
Built,10114,Propylene Glycol (16 oz.) POI,,30,0,0,0,87,64.244,337.5
Built,10117,"Coconut Oil (1 Gallon Bucket, 8 lb) POI",,155,0,0,0,3048.85,1916.053061,6198.45
Built,10118,Coconut Oil (16 oz) POI (,,39,0,0,0,130.26,0,428.61
Built,10119,Rosemary Essential Oil (15 ml) POI,,60,0,0,0,28.2,7.640506,479.4
Built,10128,Sodium Tripolyphosphate (1 lb) POI,,45,0,0,0,140.85,46.441304,582.75
Built,10129,Sodium Tripolyphosphate (2.5 lb) POI,,18,0,0,0,111.6,44.416552,341.1
Built,10130,Sodium Tripolyphosphate (8 oz) POI,,50,0,0,0,101.5,41.401575,375
Built,10131,Salicylic Acid (4 oz.) POI,,133,0,0,0,244.72,127.167559,1130.5
Built,10139,Sodium Bicarbonate (2 lb) POI,,2086,0,0,0,4568.34,2327.905583,28891.1
Built,10146,Titanium Dioxide 8oz,,44,0,0,0,107.8,59.645385,363
Built,10156,Zinc Oxide (1.5 lb) POI,,90,0,0,0,443.7,328.748276,1395
Built,10164,Calcium Oxide (2 lb) POI (RET),,50,0,0,0,108,48.45,747.5
Built,10169,Cream of Tartar (4 oz.) POI,,150,0,0,0,267,665.617347,1125
Built,10189,Magnesium Chloride 32oz POI,,-1,0,0,0,-6.89,-6.284929,-21.55
Built,10198,Sodium Bicarbonate (5 lb) POI,,180,0,0,0,671.4,450.838494,3735
Built,10200,Ice Melt (1 Gallon (8 lbs)) EBE,,-10,0,0,0,-54.2,-53.112734,-269.9
Built,10338,Magnesium Oil (8 fl oz) POI,,100,0,0,0,163,207.747573,995
Built,10339,Magnesium Oil (16 fl oz) POI,,150,0,0,0,315,581.472857,2092.5
Built,10363,Eucalyptus Essential Oil (15 ml) POI,,25,0,0,0,12.75,1.91215,249.75
Built,10366,Baking Soda Tub Sodium Bicarbonate,,180,0,0,0,612,433.251818,2430
Built,10367,Amber Dropper 30ml 2pk,,30,0,0,0,0,20.537143,0
Built,10384,"Cobalt Spray Bottle, 2 oz, 2-Pack",,50,0,0,0,1,47.10084,0
Built,10411,Cream Of Tartar (2 lb Tub) EBE,,120,0,0,0,1014,943.522148,2100
Built,104237,"Potassium Bicarbonate (100 Capsules, 2,860 mg) POI",,442,0,0,0,1339.26,1333.142338,4397.9
Built,104243,"Triple Hit Detox Capsules (100 Capsules, 300 mg) POI (KILL)",,34,0,0,0,105.06,0,338.3
Built,104252,Baking Soda 3.5 Gallon Bucket (EBE),,78,0,0,0,1679.34,1644.67663,5460
Built,104257,Borax 1 Gallon Bucket,,300,0,0,0,2115,1796.979346,6885
Built,104263,White Rice Flour 3 Lbs,,60,0,0,0,188.4,110.273885,897
Built,104264,Potato Starch 1.5 lb (Shortage),,461,0,0,0,1101.79,815.18085,5301.5
Built,104269,Citric Acid 1 Gallon Bucket EBE,,300,0,0,0,3576,3034.721088,7950
Built,104275,Guar Gum (16 oz.) POI,,46,0,0,0,112.7,59.315247,597.54
Built,104279,"Washing soda (3.5 Gallon Bucket, 38 lb) EBE",,6,0,0,0,140.58,176.717222,449.7
Built,104298,Salicylic Acid 5% With Neutralizer Set POI,,40,0,0,0,156,0,880
Built,10430,"Epsom Salt (3.5 Gallon Bucket, 32 lb) EBE",,55,0,0,0,1348.6,1719.407536,3272.5
Built,104304,"Magnesium Chloride (1 Gallon, 8 lb) EBE",,18,0,0,0,396.36,443.643429,945
Built,104308,SLSA (5 lb) POI,,90,0,0,0,2792.7,2646.376817,6025.5
Built,104321,Cardamom Essential Oil (5 ml),,150,0,0,0,30,0,1498.5
Built,104327,Melaleuca (Tea Tree) Essential Oil (15 ml) POI,,-10.24,0,0,0,-58.9824,-Infinity,-92.0576
Built,10433,Salicylic Acid 5% Skin peel POI,,40,0,0,0,82,22.488889,560
Built,104334,White Grapefruit Essential Oil (15 ml) POI,,32,0,0,0,41.92,0,283.2
Built,104338,Soy Flour (1 lb) POI ,,45,0,0,0,94.05,51.91993,472.5
Built,104339,Soy Flour (2 lb) POI,,46,0,0,0,141.22,89.551496,687.7
Built,104350,Acacia Fiber (1 lb) POI,,354,0,0,0,1943.46,815.238646,5487
Built,104356,"Pure Soap Flakes (3.5 Gallon Bucket, 18 lb) EBE",,8,0,0,0,222.32,233.328571,488
Built,104375,Dextrose (2 lb) POI,,2,0,0,0,5.08,3.847579,21.6
Built,104382,Maltodextrin (2 lb) POI,,88,0,0,0,385.44,329.016471,1319.12
Built,104383,Maltodextrin (5 lb) POI,,81,0,0,0,734.67,672.280599,2101.95
Built,104386,"Dextrose Sports Nutrition (Tub, 1.5 lb w/ Scoop) UPN",,12,0,0,0,39.24,0,167.4
Built,104395,Siberian Fir Essential Oil (15 ml) POI,,30,0,0,0,39.3,0,268.5
Built,104398,Decorative Sand (5 lb) POI,,18,0,0,0,39.78,31.411073,261.9
Built,104408,"Baking Soda Capsules (150 Count, 750 mg) UPN",,50,0,0,0,219,66.753704,627.5
Built,104412,"Malic Acid Capsules (150 Count, 600 mg) UNP (KILL)",,22,0,0,0,91.74,51.045077,269.5
Built,104431,"Amber Dropper Bottle 1 oz, 12pk",,30,0,0,0,137.1,0,0
Built,104432,"Amber Dropper Bottle 2 oz, 4 pack",,1,0,0,0,2.24,1.471037,0
Built,104433,"Amber Dropper Bottle 2 oz, 2 pack",,68,0,0,0,122.4,47.285061,0
Built,104435,"Cobalt Dropper Bottle 2 oz, 4pk",,125,0,0,0,0,222.965426,0
Built,104460,Mineral Oil (8 oz) POI (Single Listing) ,,30,0,0,0,69.3,37.225094,262.5
Built,104464,"Glycerin (Half Gallon, 64 fl oz) POI (Single Listing)",,242,0,0,0,1788.38,1385.712229,4779.5
Built,104466,Glycerin (16 fl oz) POI (Single Listing),,120,0,0,0,330,155.755752,1410
Built,104467,Potato Starch (6 lb) POI (Shortage),,50,0,0,0,339,321.883117,1197.5
Built,104472,Potato Starch (5 lb) POI (Single Listing) (Shortage),,9,0,0,0,51.57,43.292143,191.25
Built,104477,Propylene Glycol (16 fl oz) POI (Single Listing),,30,0,0,0,87,65.909589,337.5
Built,104486,SLSA (11 oz) POI (Single Listing),,38,0,0,0,199.88,162.78173,513
Built,104487,SLSA (2 lb) POI (Single Listing),,23,0,0,0,298.54,276.5581,643.77
Built,104495,Borax (11 oz) POI (Single Listing),,100,0,0,0,136,38.415842,755
Built,104499,Citric Acid (1 lb) POI (Single Listing),,19,0,0,0,45.22,30.110954,170.05
Built,104504,Cream of Tartar (4 oz) POI (Single Listing),,332,0,0,0,587.64,494.00682,2307.4
Built,104505,Cream of Tartar (5 lb) POI (Single Listing),,19,0,0,0,311.41,328.217453,626.05
Built,104510,"Borax/Washing Soda/Soap Flakes/Baking Soda Combo (2 lb each, 8 lb total) POI",,46,0,0,0,367.54,267.773077,1288
Built,104518,"Activated Charcoal (1 Gallon Bucket, 3 lbs) EBE",,1,0,0,0,22.18,15.575161,64.95
Built,104543,Soap Flakes (1 lb.) POI (Single Listing) ,,69,0,0,0,172.5,99.264114,679.65
Built,104544,Pure Soap Flakes (2 lb) POI,,39,0,0,0,144.3,93.08625,536.25
Built,104553,"Zinc Oxide (1 Gallon Bucket, 6 lb) EBE",,30,0,0,0,516,955.356,1080
Built,104565,Cream Of Tartar (3.5 Gallon Bucket) EBE (Single Listing),,16,0,0,0,1537.28,1401.372632,2719.2
Built,104586,Diatomaceous Earth (10 lb) POI (Single Listing),,2,0,0,0,13.58,13.438214,90
Built,104587,Epsom Salt (2 lb) POI,,3,0,0,0,7.41,4.272649,35.25
Built,104588,Epsom Salt (2 lb) POI (Single Listing),,1,0,0,0,2.47,1.534124,11.75
Built,104589,Epsom Salt (10 lb) POI,,156,0,0,0,1106.04,902.54797,3892.2
Built,104591,"Calcium Carbonate (1 Gallon Bucket, 8 lb) EBE",,2,0,0,0,17.86,22.717538,51.9
Built,104596,"Calcium Carbonate (5 Gallon Bucket, 40 lb) EBE (Single Listing)",,11,0,0,0,332.31,434.721692,923.45
Built,104607,"Maltodextrin (3.5 Gallon Bucket, 14 lb) EBE",,16,0,0,0,443.52,569.44,831.84
Built,104618,Aluminum Sulfate (2 lb) POI (Single Listing),,46,0,0,0,107.18,108.804557,503.7
Built,10487,Calcium Chloride (50 lb.) POI (RET),,2,0,0,0,55.68,0,250
Built,105053,"Corn Starch (1 Gallon Bucket, 4.5 lb) EBE",,3,0,0,0,21.51,15.423167,65.85
Built,105055,"Corn Starch (5 Gallon Bucket, 25 lb) EBE",,20,0,0,0,545.4,371.744379,1139
Built,105056,"Vitamin C Powder (1 Gallon Bucket, 8 lb) EBE",,2,0,0,0,87.84,80.77776,139.9
Built,105059,"SLSA (1 Gallon Bucket, 6 lb) EBE",,66,0,0,0,2497.44,2639.606237,4603.5
Built,105561,Tapioca Starch Flour (2 lb) POI (Single Listing),,2,0,0,0,5.6,4.086005,21
Built,105565,Tapioca Starch Flour (5 lb) POI,,1,0,0,0,5.19,3.601532,23.99
Built,105586,Hulled Millet (3 lb) POI,,164,0,0,0,647.8,403.906193,2451.8
Built,105589,Cocoa Powder (1 lb) POI,,45,0,0,0,178.65,159.274286,582.75
Built,105591,Cinnamon Sticks (1 lb) POI,,2,0,0,0,12.48,11.729281,29.9
Built,105601,"Borax Powder (1 Gallon Bucket, 9 lb) POI",,2,0,0,0,16.78,10.283868,45
Built,105604,"Cocoa Powder Capsules (100 Capsules, 300 MG) POI",,26,0,0,0,76.18,303.741905,240.5
Built,105608,"Turmeric Capsules (100 capsules, 250 mg) POI",,27,0,0,0,78.03,25.615059,265.95
Built,105624,"Mineral Oil (1 Gallon Bucket, 7 lbs) POI",,32,0,0,0,626.56,3102.953143,1278.4
Built,105632,"Guar Gum (Tub, 1.5 lb) EBE",,84,0,0,0,374.64,240.906369,1533
Built,105634,"Soy Flour (1 Gallon Bucket, 5 lbs) EBE",,64,0,0,0,501.12,391.790504,1596.8
Built,105637,Turmeric (8 oz) POI,,50,0,0,0,112.5,61.526316,407.5
Built,105641,Arrowroot Powder (2 lb) POI ,,60,0,0,0,274.8,220.129907,777
Built,105646,"Cayenne Pepper Capsules (200 Capsules, 250 mg) EBE",,150,0,0,0,865.5,229.259615,1942.5
Built,105650,Smoked Paprika (1 lb) POI ,,10,0,0,0,50.7,36.39893,149.5
Built,105652,Whole Blue English Poppy Seeds (2 lb) POI ,,11,0,0,0,55.88,39.873103,219.45
Built,105668,"Play Sand (1 Gallon Bucket, 13 lb) EBE",,1,0,0,0,7.49,2.909246,24.99
Built,105669,"Play Sand (3.5 Gallon Bucket, 50 lb) EBE",,10,0,0,0,250.5,114.743396,719.9
Built,105687,"Portland Cement (1 Gallon Bucket, 10 lb) EBE",,16,0,0,0,110.88,259.359407,463.2
Built,105688,"Monosodium Phosphate (Tub, 3 lb) EBE",,15,0,0,0,160.2,135.478378,374.85
Built,105691,"Ground Ginger (Shaker, 8 oz) UNP ",,30,0,0,0,104.7,72.545,277.5
Built,105725,Wild Orange Oil (15 ml),,60,0,0,0,148.2,4.596103,525
Built,105755,"Chukka Boots (Blue Grey, Size 8) San Polos Men's, Model 2921 ",,25,0,0,0,788,0,1625
Built,105765,Yellow Plastic Pail Opener QPD,,-1,0,0,0,-1.66,-1.042877,-6.75
Built,105769,Whole Nutmeg (8 oz Shaker) UNP,,24,0,0,0,154.8,105.866667,334.8
Built,105779,"Eucalyptus Epsom Salt (1 Gallon Bucket, 8 lb) EBE",,20,0,0,0,176.8,212.485714,499
Built,105799,Baking Soda (2 lb) UNP,,92,0,0,0,235.52,89.628057,1265
Built,105810,Corn Starch (3 lb) UNP,,60,0,0,0,199.8,86.462069,837
Built,105916,Baking Soda (1.5 lb) UNP,,180,0,0,0,340.2,132.761593,2205
Built,105917,Citric Acid (1 lb) UNP,,45,0,0,0,100.8,52.845395,618.75
Built,105967,Rainbow Sprinkles (1.5 lb) UNP,,120,0,0,0,373.2,256.824291,1566
Built,105986,Moringa Powder (1 lb) POI,,45,0,0,0,394.65,337.885,989.55
Built,105993,Sunflower Seed Oil (16 oz) POI,,30,0,0,0,81,0,358.5
Built,106055,"Ice Melt Pellets (8 lb, 1 Gallon) POI",,1,0,0,0,8,4.575953,32.99
Built,10669,Cinnamon (1 lb) POI,,45,0,0,0,241.2,146.757921,582.75
Built,10670,Cinnamon (2 lb) POI,,19,0,0,0,179.93,118.488222,379.81
Built,10687,Almond Flour (1 lb Tub) EBE,,13,0,0,0,88.66,80.282257,207.87
Built,10692,"Glycerin (1 Gallon, 128 fl oz) EBE",,4,0,0,0,50.04,52.18,116.2
Built,10702,Propylene Glycol (16 fl oz) EBE,,262,0,0,0,759.8,474.339091,2947.5
Built,10716,"Baking Soda (1 gallon, 10 lbs) UNP",,345,0,0,0,2487.45,1926.470841,8966.55
Built,10719,"Baking Soda (1 gallon, 10 lbs) UNP (Single Listing)",,2,0,0,0,14.42,11.364672,51.98
Built,10727,"Collagen Peptide Capsules (100 count, 250 mg) POI",,16,0,0,0,62.24,45.202353,255.84
Built,10734,Borax 55 Lb Bag,,1,0,0,0,24.68,48.458333,13.35
Built,10741,Quick Oats (10 lbs) POI,,30,0,0,0,326.1,265.595327,898.5
Built,10746,"Propylene Glycol (1 Gallon, 128 oz.) EBE",,40,0,0,0,600.4,474.125301,1142
WIP,104937,Boschettu Foundation Twin XL,,-1,0,0,0,-25.68304,-Infinity,-115.95
WIP,104938,Boschettu Foundation Full,,-1,0,0,0,-36.4701,-Infinity,-154.95
WIP,104939,Boschettu Foundation Queen,,-1,0,0,0,-38.45375,-Infinity,-164.95
WIP,104940,Boschettu Foundation King,,-1,0,0,0,-44.89375,-Infinity,-174.95
